datetime,open,high,low,close,volume
2025-04-17 04:30:00,196.7500,197.1500,196.6100,196.7000,18163
2025-04-17 04:15:00,196.9200,197.0000,196.4100,196.6900,14518
2025-04-17 04:00:00,196.2500,197.0200,196.0600,196.9200,29438
2025-04-16 19:45:00,194.7600,195.1000,194.6600,194.9000,15099
2025-04-16 19:30:00,195.0400,195.1900,194.4100,194.9000,11308
2025-04-16 19:15:00,194.8000,195.1500,194.7300,195.0900,9026
2025-04-16 19:00:00,194.9800,195.0000,194.5000,194.7900,7138
2025-04-16 18:45:00,194.8200,195.0000,194.2700,194.9950,12213
2025-04-16 18:30:00,194.8700,195.1100,194.6500,194.7401,4638
2025-04-16 18:15:00,194.9500,194.9900,194.5000,194.8000,6952
2025-04-16 18:00:00,194.8000,195.1900,194.7045,194.9900,7558
2025-04-16 17:45:00,194.6500,223.1900,194.2700,194.8700,16697
2025-04-16 17:30:00,195.0400,195.0400,194.5100,194.6900,9872
2025-04-16 17:15:00,194.8000,195.1800,194.7000,195.0500,30342
2025-04-16 17:00:00,194.5200,194.8700,194.2700,194.8100,59488
2025-04-16 16:45:00,194.8200,202.0365,194.0000,194.4500,131709
2025-04-16 16:30:00,194.7900,195.1900,194.2700,194.7500,527541
2025-04-16 16:15:00,194.9800,195.0000,194.2700,194.8000,84010
2025-04-16 16:00:00,194.3000,195.1900,193.7300,195.0000,18329242
2025-04-16 15:45:00,193.3200,194.8635,193.2800,194.3000,4900404
2025-04-16 15:30:00,192.5800,193.6000,192.5700,193.3250,2149015
2025-04-16 15:15:00,193.1700,193.4400,192.3700,192.5700,1733283
2025-04-16 15:00:00,193.3300,193.5797,192.5600,193.1900,1610112
2025-04-16 14:45:00,193.7350,194.1331,193.3000,193.3400,1160733
2025-04-16 14:30:00,194.5400,194.6437,193.5050,193.7350,1327158
2025-04-16 14:15:00,194.9700,195.3800,194.3650,194.5550,1164582
2025-04-16 14:00:00,193.9850,195.4000,193.9300,194.9500,1866864
2025-04-16 13:45:00,195.9200,195.9200,193.9200,193.9850,2720337
2025-04-16 13:30:00,197.7600,197.8100,195.8215,195.9350,2170501
2025-04-16 13:15:00,197.3300,197.9200,197.3000,197.7600,859527
2025-04-16 13:00:00,197.2250,197.5599,197.0400,197.3300,924362
2025-04-16 12:45:00,197.0700,197.2900,196.8300,197.2127,736345
2025-04-16 12:30:00,196.9100,197.3600,196.6500,197.1000,836173
2025-04-16 12:15:00,196.7699,196.9522,196.3905,196.9100,967935
2025-04-16 12:00:00,196.7550,197.0000,196.4400,196.7700,1200671
2025-04-16 11:45:00,197.6900,197.7435,196.7100,196.7500,1159367
2025-04-16 11:30:00,198.3750,198.4000,197.5700,197.6900,1035461
2025-04-16 11:15:00,197.6000,199.0000,197.1000,198.3501,1479827
2025-04-16 11:00:00,197.5800,197.9100,197.2400,197.5800,1372009
2025-04-16 10:45:00,198.1877,198.1900,197.4600,197.5800,1627229
2025-04-16 10:30:00,197.0600,198.4500,196.8100,198.1700,1893034
2025-04-16 10:15:00,196.3200,197.3800,196.2100,197.0700,1975206
2025-04-16 10:00:00,196.5500,197.4400,196.0000,196.3050,2595550
2025-04-16 09:45:00,198.9450,199.0600,196.2700,196.5600,3469465
2025-04-16 09:30:00,198.3600,200.7000,198.3000,198.9300,4981284
2025-04-16 09:15:00,198.9993,199.0200,197.8400,198.3700,167188
2025-04-16 09:00:00,199.3800,202.8500,198.8800,199.0000,89261
2025-04-16 08:45:00,199.6600,199.7700,199.3700,199.4200,36993
2025-04-16 08:30:00,200.1000,200.3000,199.5000,199.6600,59809
2025-04-16 08:15:00,200.1200,200.2100,199.9200,200.1999,29959
2025-04-16 08:00:00,200.4000,202.2050,197.2000,200.0100,169489
2025-04-16 07:45:00,200.5300,200.6200,200.1000,200.1100,15157
2025-04-16 07:30:00,200.4900,200.6400,200.2200,200.6200,15490
2025-04-16 07:15:00,200.3700,200.6500,200.3400,200.4900,14574
2025-04-16 07:00:00,200.3000,200.6000,199.8400,200.3500,44077
2025-04-16 06:45:00,200.2900,200.5000,200.1000,200.3900,9066
2025-04-16 06:30:00,200.3600,200.4000,199.9700,200.2900,8071
2025-04-16 06:15:00,200.4600,200.7400,200.1100,200.3900,8932
2025-04-16 06:00:00,199.9300,200.5000,199.8200,200.3300,10912
2025-04-16 05:45:00,200.3700,200.3700,199.8000,199.9200,12270
2025-04-16 05:30:00,200.6100,200.6400,200.2100,200.3800,8390
2025-04-16 05:15:00,200.4800,200.9000,200.3600,200.6400,10881
2025-04-16 05:00:00,200.3800,200.8900,200.3800,200.5100,15203
2025-04-16 04:45:00,201.3500,201.4500,200.1000,200.3600,31574
2025-04-16 04:30:00,199.3800,202.4700,199.3800,201.5100,70336
2025-04-16 04:15:00,197.7200,200.2300,197.7200,199.3100,41751
2025-04-16 04:00:00,198.8000,199.2800,196.9500,197.7200,46090
2025-04-15 19:45:00,199.2700,200.1100,199.1500,199.8000,45120
2025-04-15 19:30:00,199.4700,199.5000,199.0000,199.2500,31798
2025-04-15 19:15:00,199.5500,199.7111,199.3900,199.4000,24523
2025-04-15 19:00:00,200.0000,200.2900,199.2900,199.4700,33364
2025-04-15 18:45:00,200.1900,200.2500,199.6600,200.0000,23142
2025-04-15 18:30:00,200.0500,200.6100,200.0000,200.0700,20311
2025-04-15 18:15:00,199.8000,200.4200,199.5005,200.2900,51552
2025-04-15 18:00:00,200.4100,200.7000,172.4200,199.8100,94489
2025-04-15 17:45:00,200.9300,201.4500,200.1800,200.3100,57541
2025-04-15 17:30:00,202.0000,202.2500,200.8900,200.9300,51902
2025-04-15 17:15:00,202.3000,202.3488,191.6250,202.0000,17352
2025-04-15 17:00:00,202.1500,210.2140,197.7508,202.3000,6708
2025-04-15 16:45:00,202.2000,210.2140,197.7508,202.1800,11125
2025-04-15 16:30:00,202.2000,202.4700,202.0600,202.2500,17740
2025-04-15 16:15:00,202.1400,202.5000,202.1400,202.2000,555373
2025-04-15 16:00:00,202.0600,211.6150,202.0000,202.4600,14602264
2025-04-15 15:45:00,202.6100,202.8000,201.9200,202.1300,3260060
2025-04-15 15:30:00,202.8300,202.9590,202.3800,202.6250,1138879
2025-04-15 15:15:00,202.8700,203.2900,202.5200,202.8100,1261138
2025-04-15 15:00:00,202.4600,202.9500,202.1300,202.8650,950837
2025-04-15 14:45:00,202.2300,202.6500,202.1212,202.4500,895853
2025-04-15 14:30:00,201.7300,202.3500,201.6400,202.2300,941028
2025-04-15 14:15:00,201.9950,202.1300,201.3050,201.7650,1066106
2025-04-15 14:00:00,202.3850,202.6700,201.7400,202.0100,1264947
2025-04-15 13:45:00,202.6100,202.7400,201.8600,202.3500,831792
2025-04-15 13:30:00,201.5850,202.7769,201.5500,202.6000,882579
2025-04-15 13:15:00,202.4000,202.4900,201.5200,201.6044,1110896
2025-04-15 13:00:00,201.4850,202.4300,201.1150,202.3986,1121537
2025-04-15 12:45:00,203.1000,203.2570,201.3112,201.4900,1060188
2025-04-15 12:30:00,203.0500,203.2840,202.7150,203.0802,601338
2025-04-15 12:15:00,202.7800,203.3500,202.4800,203.0400,927441
2025-04-15 12:00:00,202.8750,203.0100,202.3001,202.7698,781476
2025-04-15 11:45:00,202.3500,203.3000,202.1500,202.8871,1042353
2025-04-15 11:30:00,202.1300,202.7060,201.0000,202.3650,978725
2025-04-15 11:15:00,202.3700,203.0900,202.0513,202.1300,1272862
2025-04-15 11:00:00,201.8200,202.3600,201.2500,202.3500,1299951
2025-04-15 10:45:00,202.4300,202.4600,201.0000,201.7812,1497247
2025-04-15 10:30:00,200.7900,202.6700,200.6860,202.4400,2032852
2025-04-15 10:15:00,201.7800,202.4400,199.8000,200.8000,3134628
2025-04-15 10:00:00,202.9350,203.0600,201.6967,201.7500,2184078
2025-04-15 09:45:00,202.4400,203.5100,201.9200,202.9350,2266121
2025-04-15 09:30:00,201.8550,203.2400,201.1400,202.4550,4758702
2025-04-15 09:15:00,200.9100,202.1000,200.5500,201.7600,188214
2025-04-15 09:00:00,200.7400,201.0900,200.6700,200.9100,75278
2025-04-15 08:45:00,200.5000,200.9800,200.1000,200.7399,88737
2025-04-15 08:30:00,200.0300,200.5100,199.8300,200.4517,62335
2025-04-15 08:15:00,200.2300,202.5200,199.5000,200.0000,65873
2025-04-15 08:00:00,203.3867,204.0800,198.5496,200.2828,192959
2025-04-15 07:45:00,200.4000,200.4900,199.5100,199.8500,90964
2025-04-15 07:30:00,201.5400,201.6400,200.0000,200.4000,73969
2025-04-15 07:15:00,201.2800,201.7200,201.1700,201.4800,20780
2025-04-15 07:00:00,201.9700,202.0100,201.0000,201.3000,53160
2025-04-15 06:45:00,201.9700,202.1600,201.8800,201.9700,25953
2025-04-15 06:30:00,203.0700,203.1000,201.8000,201.9100,35396
2025-04-15 06:15:00,202.9500,203.1600,202.9100,203.0700,6280
2025-04-15 06:00:00,203.1500,203.2800,202.9500,202.9500,9496
2025-04-15 05:45:00,203.0000,203.2100,202.9500,203.1700,4219
2025-04-15 05:30:00,203.3200,203.5000,202.9700,202.9700,9066
2025-04-15 05:15:00,203.1100,203.4900,203.0000,203.3900,4776
2025-04-15 05:00:00,203.2200,203.4000,203.0100,203.0600,10919
2025-04-15 04:45:00,202.8400,203.5000,202.8100,203.2300,15764
2025-04-15 04:30:00,203.0900,203.1800,202.7100,202.8600,21887
2025-04-15 04:15:00,203.0300,203.3500,203.0000,203.0600,10137
2025-04-15 04:00:00,202.2200,203.9500,201.0000,203.0100,43565
2025-04-14 19:45:00,201.0600,201.1500,200.8000,200.9500,30921
2025-04-14 19:30:00,200.9501,201.4400,200.9500,201.1000,14257
2025-04-14 19:15:00,200.9600,201.4400,200.8050,200.9600,28156
2025-04-14 19:00:00,201.0500,201.0600,200.7000,201.0000,20456
2025-04-14 18:45:00,201.3100,201.4000,200.7200,201.0500,21040
2025-04-14 18:30:00,201.4100,201.5500,201.1600,201.3300,18269
2025-04-14 18:15:00,201.7600,201.7600,201.4000,201.4000,12827
2025-04-14 18:00:00,201.7500,246.9550,201.3200,201.7600,16072
2025-04-14 17:45:00,201.9600,234.7700,201.6600,201.8500,10179
2025-04-14 17:30:00,201.7100,201.9600,201.6500,201.8800,13419
2025-04-14 17:15:00,201.7400,201.9500,201.6400,201.9000,21345
2025-04-14 17:00:00,202.1500,215.5417,201.6000,201.6700,58373
2025-04-14 16:45:00,201.3200,215.5417,199.7357,202.1510,62014
2025-04-14 16:30:00,201.2000,202.5200,201.0500,201.4000,179680
2025-04-14 16:15:00,202.5200,202.5200,200.6000,201.1000,195884
2025-04-14 16:00:00,202.5900,206.5000,187.9850,202.4000,14773428
2025-04-14 15:45:00,205.6650,205.7100,202.3100,202.5900,6254159
2025-04-14 15:30:00,205.7200,205.9000,205.2375,205.6650,2154146
2025-04-14 15:15:00,206.4600,206.4850,205.4600,205.7100,1929927
2025-04-14 15:00:00,205.8900,206.6600,205.8700,206.4600,1906196
2025-04-14 14:45:00,205.9600,206.1899,205.5750,205.9000,1389480
2025-04-14 14:30:00,205.7900,206.0100,205.3900,205.9609,1636527
2025-04-14 14:15:00,205.1800,205.8200,204.8180,205.7900,1272803
2025-04-14 14:00:00,204.6400,205.3697,204.4200,205.1550,1674469
2025-04-14 13:45:00,203.9100,204.8100,203.4300,204.6300,1473110
2025-04-14 13:30:00,203.8850,204.3500,203.5201,203.8900,1789412
2025-04-14 13:15:00,203.2050,204.9800,202.9700,203.8640,2492288
2025-04-14 13:00:00,202.2100,203.6900,202.0900,203.2300,1953293
2025-04-14 12:45:00,203.0550,203.1500,202.0601,202.1847,1416775
2025-04-14 12:30:00,201.7300,203.1300,201.5600,203.0166,2162507
2025-04-14 12:15:00,202.4450,204.3800,201.1621,201.7500,4316943
2025-04-14 12:00:00,202.5100,203.2600,201.6000,202.4400,2099550
2025-04-14 11:45:00,202.9600,203.2000,201.7900,202.5100,2571432
2025-04-14 11:30:00,203.6500,204.0694,202.1100,202.9700,2813531
2025-04-14 11:15:00,204.7800,204.9900,203.4100,203.6000,2411749
2025-04-14 11:00:00,205.2200,205.6000,203.9630,204.7800,3057009
2025-04-14 10:45:00,205.6850,206.0100,204.9600,205.2446,2539286
2025-04-14 10:30:00,204.8000,206.2000,204.4100,205.6700,3818547
2025-04-14 10:15:00,205.2400,211.5499,204.6100,204.7500,4308491
2025-04-14 10:00:00,206.7950,211.5499,205.1700,205.2150,5094812
2025-04-14 09:45:00,207.0350,211.6199,206.2300,206.7600,5462053
2025-04-14 09:30:00,211.4400,212.9400,206.1000,207.0296,17553805
2025-04-14 09:15:00,210.5000,212.7000,210.3000,211.4300,1032057
2025-04-14 09:00:00,210.6300,210.9500,210.0900,210.5100,380187
2025-04-14 08:45:00,211.0200,211.1500,198.4723,210.6400,254567
2025-04-14 08:30:00,210.8800,211.7700,210.6000,211.0200,439492
2025-04-14 08:15:00,210.3700,211.3500,210.1600,210.8900,418763
2025-04-14 08:00:00,208.7400,211.9000,198.1500,210.3701,1486624
2025-04-14 07:45:00,209.3600,209.9100,208.6700,208.7000,237731
2025-04-14 07:30:00,209.5000,209.6500,209.0000,209.3800,175058
2025-04-14 07:15:00,209.3500,209.5500,209.0000,209.5000,225667
2025-04-14 07:00:00,206.9200,209.9500,206.8000,209.3500,441077
2025-04-14 06:45:00,207.2000,207.7000,206.7500,207.0000,86144
2025-04-14 06:30:00,207.8500,208.1400,206.7700,207.2000,110663
2025-04-14 06:15:00,208.5000,208.5000,207.5500,207.8500,52285
2025-04-14 06:00:00,208.1800,208.5900,208.1300,208.4900,76291
2025-04-14 05:45:00,207.8800,208.2400,207.6100,208.1800,53698
2025-04-14 05:30:00,207.7000,208.2500,207.0400,207.8800,113292
2025-04-14 05:15:00,208.9900,209.1000,207.6300,207.7500,119967
2025-04-14 05:00:00,208.9800,209.3500,208.8300,209.0800,61540
2025-04-14 04:45:00,209.2900,209.4400,208.6900,209.0000,49630
2025-04-14 04:30:00,209.3300,209.8600,208.9200,209.2000,112155
2025-04-14 04:15:00,209.4300,210.3200,209.1300,209.3300,125067
2025-04-14 04:00:00,209.6800,210.8000,203.3900,209.5000,381446
2025-04-11 19:45:00,196.9500,197.0000,196.8000,196.9900,14689
2025-04-11 19:30:00,196.9800,196.9800,196.5000,196.9400,18683
2025-04-11 19:15:00,196.9400,196.9900,196.8000,196.9200,6181
2025-04-11 19:00:00,196.8300,196.9800,196.7500,196.9100,12623
2025-04-11 18:45:00,196.6700,197.0000,196.6000,196.7700,7973
2025-04-11 18:30:00,196.7500,196.8300,196.6000,196.6150,19567
2025-04-11 18:15:00,197.1300,197.1300,195.8200,196.8000,37910
2025-04-11 18:00:00,197.7000,197.7400,196.8632,197.1400,48466
2025-04-11 17:45:00,197.8100,197.9900,197.6600,197.6900,13603
2025-04-11 17:30:00,198.0200,198.0600,197.8100,197.8800,11345
2025-04-11 17:15:00,198.0500,198.0600,197.8750,198.0500,11606
2025-04-11 17:00:00,198.0500,226.1463,138.0645,198.0500,18764
2025-04-11 16:45:00,198.2000,222.3216,138.0645,198.0100,103503
2025-04-11 16:30:00,198.0900,198.4400,198.0100,198.2500,500687
2025-04-11 16:15:00,198.1500,247.3800,197.8000,198.0800,72018
2025-04-11 16:00:00,198.0200,198.6100,197.5600,197.9000,23137127
2025-04-11 15:45:00,198.1100,199.3000,197.5500,198.0200,7267856
2025-04-11 15:30:00,198.3500,198.3900,197.5414,198.1100,2351648
2025-04-11 15:15:00,198.6600,198.9499,197.9150,198.3420,1943342
2025-04-11 15:00:00,197.5450,198.7900,197.4900,198.6000,1666811
2025-04-11 14:45:00,198.2200,198.6600,197.4000,197.5400,1345668
2025-04-11 14:30:00,197.6000,198.4800,197.4210,198.2000,1274009
2025-04-11 14:15:00,198.1850,198.3800,196.9700,197.5800,1439690
2025-04-11 14:00:00,198.2643,198.6400,197.2900,198.1900,1745209
2025-04-11 13:45:00,199.1400,199.2300,197.7200,198.2600,2104490
2025-04-11 13:30:00,196.8300,199.5400,196.0379,199.1631,2914516
2025-04-11 13:15:00,198.1550,198.3900,196.5800,196.8307,2171672
2025-04-11 13:00:00,198.4900,198.8800,197.6301,198.1600,1957563
2025-04-11 12:45:00,197.8500,199.3500,197.7200,198.4692,3569931
2025-04-11 12:30:00,195.8200,198.1800,195.8100,197.7800,2573578
2025-04-11 12:15:00,195.8700,197.0800,195.6101,195.8010,2488431
2025-04-11 12:00:00,195.6300,197.6800,195.2100,195.8620,4117420
2025-04-11 11:45:00,194.5900,195.6600,194.4500,195.6400,2699218
2025-04-11 11:30:00,193.2900,194.9595,192.8700,194.6300,2121012
2025-04-11 11:15:00,192.7600,193.6200,191.9408,193.3200,2008607
2025-04-11 11:00:00,192.2700,194.2000,191.5000,192.7300,2727497
2025-04-11 10:45:00,192.9000,193.6998,192.0702,192.2800,2442392
2025-04-11 10:30:00,189.9400,193.0800,189.6300,192.9250,2600445
2025-04-11 10:15:00,191.4650,192.4800,189.4500,189.9300,2397573
2025-04-11 10:00:00,191.4300,192.9400,190.3100,191.4600,3196592
2025-04-11 09:45:00,190.6900,193.2500,190.5200,191.5529,3656337
2025-04-11 09:30:00,186.1000,191.3580,186.0600,190.7000,5533223
2025-04-11 09:15:00,187.3700,187.7800,185.2100,186.1700,306753
2025-04-11 09:00:00,188.2900,192.4700,184.4700,187.3700,137001
2025-04-11 08:45:00,189.8700,190.2200,188.0000,188.3000,120649
2025-04-11 08:30:00,190.0900,191.0000,189.4900,189.8700,1103737
2025-04-11 08:15:00,190.4000,190.4200,189.4000,190.1000,53290
2025-04-11 08:00:00,191.9900,195.0100,188.5700,190.4000,193019
2025-04-11 07:45:00,190.6600,191.4900,189.8200,190.9100,37005
2025-04-11 07:30:00,190.7300,190.9500,190.1500,190.6500,23901
2025-04-11 07:15:00,191.4200,191.4200,190.2100,190.8000,35620
2025-04-11 07:00:00,191.9800,192.1800,191.2000,191.4200,32690
2025-04-11 06:45:00,192.3000,192.6800,191.7000,192.0000,24118
2025-04-11 06:30:00,192.2200,192.8400,192.0400,192.3000,24343
2025-04-11 06:15:00,191.4300,192.4600,191.1000,192.1700,29311
2025-04-11 06:00:00,191.9700,192.2000,191.4100,191.4800,35793
2025-04-11 05:45:00,191.0500,192.0000,190.4700,191.9600,28795
2025-04-11 05:30:00,189.6200,191.0600,189.5800,191.0400,27574
2025-04-11 05:15:00,189.0800,189.8700,189.0600,189.6200,13823
2025-04-11 05:00:00,189.0600,189.5000,188.7300,189.0500,32132
2025-04-11 04:45:00,188.9000,189.3700,188.6000,189.1400,15767
2025-04-11 04:30:00,189.6900,190.2200,188.3000,188.9000,35272
2025-04-11 04:15:00,191.2500,191.3600,189.5200,189.8800,52952
2025-04-11 04:00:00,191.1000,193.0300,190.0000,191.3800,62880
2025-04-10 19:45:00,189.5100,189.8800,189.0000,189.2000,23473
2025-04-10 19:30:00,189.7925,190.4200,189.5000,189.5006,77656
2025-04-10 19:15:00,190.2100,190.4200,189.5000,189.5100,23980
2025-04-10 19:00:00,191.0000,191.2000,190.0000,190.1400,28408
2025-04-10 18:45:00,191.2390,191.5000,191.0000,191.0800,23355
2025-04-10 18:30:00,190.7500,191.3300,190.6700,191.2400,7425
2025-04-10 18:15:00,191.0488,191.0500,190.4200,190.7800,9150
2025-04-10 18:00:00,190.4600,191.2200,190.2500,190.8900,15214
2025-04-10 17:45:00,190.1600,190.5800,190.1600,190.3600,3441
2025-04-10 17:30:00,190.5100,235.2400,190.0000,190.2800,8665
2025-04-10 17:15:00,190.6000,190.7000,190.2200,190.5100,764430
2025-04-10 17:00:00,190.6300,196.5200,177.4200,190.6300,20953
2025-04-10 16:45:00,190.0800,210.3825,186.5200,190.6997,99462
2025-04-10 16:30:00,190.4700,202.0051,172.0200,190.1500,34316
2025-04-10 16:15:00,190.4200,191.2300,190.3000,190.4000,3556214
2025-04-10 16:00:00,190.5450,220.8400,190.2600,191.1200,26956893
2025-04-10 15:45:00,188.2350,192.4500,188.0500,190.4400,7097856
2025-04-10 15:30:00,190.0000,191.3056,187.8300,188.2499,3319113
2025-04-10 15:15:00,190.8500,192.8000,189.9470,190.0000,2820811
2025-04-10 15:00:00,190.7800,192.1550,190.0201,190.8344,2542593
2025-04-10 14:45:00,191.8550,191.8550,189.0000,190.7300,2443596
2025-04-10 14:30:00,191.7500,192.1300,189.8300,191.8700,2439891
2025-04-10 14:15:00,188.4000,192.0000,188.1100,191.7600,3406499
2025-04-10 14:00:00,190.3650,191.6000,188.1300,188.4282,3031939
2025-04-10 13:45:00,188.2100,191.2800,188.1200,190.3900,4058438
2025-04-10 13:30:00,187.9700,189.6199,186.0000,188.1900,3839581
2025-04-10 13:15:00,185.4300,188.1500,184.6300,188.0100,2763418
2025-04-10 13:00:00,187.5000,189.9000,184.9600,185.5000,4264726
2025-04-10 12:45:00,187.5299,188.3100,186.5000,187.5300,3129927
2025-04-10 12:30:00,184.2650,187.6600,184.1750,187.5300,3769151
2025-04-10 12:15:00,186.0800,186.1500,183.0000,184.2700,4173665
2025-04-10 12:00:00,186.5975,187.7300,186.0200,186.1000,2906778
2025-04-10 11:45:00,188.2800,188.6700,186.4500,186.6499,6751216
2025-04-10 11:30:00,188.8550,189.2300,188.0000,188.3100,2567344
2025-04-10 11:15:00,189.5100,189.6800,188.6900,188.8592,2600448
2025-04-10 11:00:00,189.9100,191.1100,189.3900,189.5350,2611234
2025-04-10 10:45:00,192.1800,192.3400,189.7500,189.9300,2624530
2025-04-10 10:30:00,192.2200,193.5700,191.9000,192.1450,2495862
2025-04-10 10:15:00,191.6500,193.0244,191.3558,192.1450,2711180
2025-04-10 10:00:00,193.2850,194.0000,191.1500,191.6400,4339717
2025-04-10 09:45:00,192.8350,194.7799,192.5204,193.2850,4970323
2025-04-10 09:30:00,189.0650,193.8700,188.9900,192.8694,9397876
2025-04-10 09:15:00,189.8100,191.2400,188.7200,188.9900,457219
2025-04-10 09:00:00,190.6600,191.1900,189.5200,189.7200,213366
2025-04-10 08:45:00,191.3000,198.8500,190.0000,190.7200,1673072
2025-04-10 08:30:00,191.8000,193.6200,191.0000,191.2900,299019
2025-04-10 08:15:00,192.1100,198.8500,191.5500,191.8900,173976
2025-04-10 08:00:00,192.7500,198.8500,191.1526,192.0700,438124
2025-04-10 07:45:00,193.2600,193.3400,192.9900,193.1100,63560
2025-04-10 07:30:00,193.3300,194.2000,193.2200,193.2600,99851
2025-04-10 07:15:00,192.7200,193.5000,192.6000,193.3000,131580
2025-04-10 07:00:00,192.9600,193.0200,192.3000,192.7300,178828
2025-04-10 06:45:00,194.2900,194.2900,192.6700,192.9500,55789
2025-04-10 06:30:00,194.0200,194.7400,194.0000,194.2500,26920
2025-04-10 06:15:00,194.3600,194.7800,193.8500,194.1200,28104
2025-04-10 06:00:00,193.1100,194.4300,193.0100,194.2900,42011
2025-04-10 05:45:00,193.2400,193.6100,192.6500,193.1000,41955
2025-04-10 05:30:00,192.6600,193.4800,192.6300,193.2400,45652
2025-04-10 05:15:00,192.3500,192.9200,192.2000,192.5800,27660
2025-04-10 05:00:00,191.7000,192.4700,191.1300,192.3000,52847
2025-04-10 04:45:00,192.5900,193.3400,191.4300,191.6400,70788
2025-04-10 04:30:00,194.1600,194.2900,192.2700,192.5400,91065
2025-04-10 04:15:00,194.5600,194.8700,193.7200,194.1600,50916
2025-04-10 04:00:00,194.1500,196.2500,193.5600,194.6400,102190
2025-04-09 19:45:00,197.4109,197.9100,197.2000,197.7118,76157
2025-04-09 19:30:00,196.9500,197.7400,196.9500,197.4700,36026
2025-04-09 19:15:00,197.1000,197.4500,196.5600,197.0200,24761
2025-04-09 19:00:00,197.4200,198.8500,196.9100,197.1500,48944
2025-04-09 18:45:00,197.4000,197.5000,197.2700,197.3600,31011
2025-04-09 18:30:00,197.4600,198.8500,197.2500,197.5000,42525
2025-04-09 18:15:00,197.1000,197.6500,196.8400,197.5800,57453
2025-04-09 18:00:00,196.7000,197.3700,196.3100,197.1000,91798
2025-04-09 17:45:00,197.1512,197.2500,196.4400,196.7300,68383
2025-04-09 17:30:00,197.1200,198.8500,196.8000,197.1500,93437
2025-04-09 17:15:00,198.9800,199.4000,196.7000,197.0600,278941
2025-04-09 17:00:00,198.4100,212.6948,139.1396,198.9600,753159
2025-04-09 16:45:00,198.6500,217.4513,139.1396,198.4900,493807
2025-04-09 16:30:00,198.5000,198.8500,198.1500,198.5000,115683
2025-04-09 16:15:00,197.9400,198.8500,197.7200,198.3562,300098
2025-04-09 16:00:00,198.8900,222.3783,197.1000,197.7201,43054461
2025-04-09 15:45:00,196.8100,200.6100,196.4500,198.8500,13748859
2025-04-09 15:30:00,196.0000,198.8400,195.9100,196.7602,7189286
2025-04-09 15:15:00,188.8300,198.9800,188.4800,196.0000,14317715
2025-04-09 15:00:00,184.9000,189.0400,183.8700,188.7900,5011783
2025-04-09 14:45:00,186.7100,192.2800,184.1800,184.9000,5586609
2025-04-09 14:30:00,190.7800,191.3400,186.1700,186.6600,5440674
2025-04-09 14:15:00,190.1000,191.5000,181.0000,190.8000,5883109
2025-04-09 14:00:00,193.1000,194.6499,190.0200,190.1000,6468489
2025-04-09 13:45:00,189.6900,193.3900,189.6900,193.1050,5731035
2025-04-09 13:30:00,188.5100,194.8699,188.1300,189.6912,9194244
2025-04-09 13:15:00,181.7300,194.4900,179.3000,188.5250,11551726
2025-04-09 13:00:00,181.1000,183.0233,180.5500,181.6950,3469837
2025-04-09 12:45:00,179.9700,181.3600,179.4300,181.0700,2493272
2025-04-09 12:30:00,179.5799,180.1800,179.2400,179.9250,1521260
2025-04-09 12:15:00,180.2800,181.0700,179.1300,179.5900,2646966
2025-04-09 12:00:00,178.7100,180.6800,177.8750,180.3068,2557949
2025-04-09 11:45:00,177.9493,179.9500,177.9100,178.7300,3146885
2025-04-09 11:30:00,179.7400,180.5300,177.7500,177.8916,3369485
2025-04-09 11:15:00,178.8900,180.1800,178.8900,179.7400,3136065
2025-04-09 11:00:00,177.7000,179.7000,177.5950,178.8786,3617471
2025-04-09 10:45:00,179.4000,180.0000,176.8300,177.7200,4463785
2025-04-09 10:30:00,178.4700,180.4200,178.3200,179.4000,4773494
2025-04-09 10:15:00,177.6900,179.3500,177.4400,178.4118,3816974
2025-04-09 10:00:00,177.4000,179.4200,176.7200,177.6750,5178522
2025-04-09 09:45:00,176.5800,178.4400,175.8116,177.3850,5311671
2025-04-09 09:30:00,171.9500,178.9000,171.8900,176.6104,12373917
2025-04-09 09:15:00,172.8399,173.2454,171.4000,171.9400,399546
2025-04-09 09:00:00,172.0300,174.2400,171.9500,172.7200,356511
2025-04-09 08:45:00,170.7000,173.5100,170.5015,172.0100,346171
2025-04-09 08:30:00,169.3166,170.7000,168.5600,170.6300,236331
2025-04-09 08:15:00,169.7300,169.7400,168.5500,169.3000,123367
2025-04-09 08:00:00,174.9600,188.4220,168.0000,169.4900,1749963
2025-04-09 07:45:00,168.9200,172.4200,168.3800,168.7400,228790
2025-04-09 07:30:00,171.3300,171.3400,168.5100,169.0000,240508
2025-04-09 07:15:00,170.9900,172.5000,170.3000,171.3000,217099
2025-04-09 07:00:00,176.0900,176.4600,168.5200,170.9000,682935
2025-04-09 06:45:00,176.1600,177.1400,176.0000,176.1600,94638
2025-04-09 06:30:00,174.6600,176.5400,174.3600,176.1900,87775
2025-04-09 06:15:00,174.7000,174.8800,173.8500,174.7200,47271
2025-04-09 06:00:00,175.1700,175.5000,174.3500,174.7000,73525
2025-04-09 05:45:00,175.0000,175.4600,174.4000,175.1900,53296
2025-04-09 05:30:00,175.2000,175.4600,174.7000,175.0000,44462
2025-04-09 05:15:00,176.2500,176.4500,175.1000,175.1200,55744
2025-04-09 05:00:00,175.5400,176.3000,174.8900,176.2500,59485
2025-04-09 04:45:00,175.5000,175.9000,175.2400,175.5400,66869
